ID,FECHA,AÑO,MES,HORA,pos x,pos y,TIPO_DE_CALLE,COMUNA,VICTIMA,ACUSADO,N_VICTIMAS,ROL,SEXO,EDAD
2020-0036,2020-08-07,2020,8,18:40:00,-58.42016954,-34.5877879,AVENIDA,14,PEATON,MOTO,1,PEATON,MASCULINO,72
2020-0037,2020-08-29,2020,8,04:30:00,-58.43850413,-34.65554754,AVENIDA,8,PEATON,AUTO,1,PEATON,MASCULINO,38
2020-0038,2020-08-30,2020,8,04:00:00,-58.40617526,-34.58345898,AVENIDA,14,AUTO,AUTO,2,CONDUCTOR,MASCULINO,46
2020-0038,2020-08-30,2020,8,04:00:00,-58.40617526,-34.58345898,AVENIDA,14,AUTO,AUTO,2,CONDUCTOR,MASCULINO,64
2020-0039,2020-09-01,2020,9,19:17:42,0.0,0.0,CALLE,9,PEATON,CARGAS,1,PEATON,MASCULINO,44
2020-0040,2020-09-12,2020,9,03:30:00,-58.38526125,-34.5780581,AVENIDA,2,AUTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,SD
2020-0041,2020-09-28,2020,9,01:45:00,-58.4475047,-34.63491705,AVENIDA,7,MOTO,PASAJEROS,1,CONDUCTOR,MASCULINO,34
2020-0042,2020-09-29,2020,9,17:10:00,-58.46745752,-34.68192648,AVENIDA,8,PEATON,PASAJEROS,1,PEATON,FEMENINO,53
2020-0043,2020-09-30,2020,9,17:20:00,-58.37202621,-34.59717942,AVENIDA,1,PEATON,PASAJEROS,1,PEATON,MASCULINO,64
2020-0044,2020-10-05,2020,10,00:20:00,-58.42779702,-34.62207347,AVENIDA,6,AUTO,AUTO,1,CONDUCTOR,MASCULINO,43
2020-0045,2020-10-19,2020,10,03:00:00,-58.46244952,-34.70524971,GRAL PAZ,8,AUTO,CARGAS,1,CONDUCTOR,MASCULINO,50
2020-0046,2020-10-27,2020,10,21:00:00,-58.4844016,-34.60776782,AVENIDA,11,MOTO,MOTO,1,CONDUCTOR,MASCULINO,41
2020-0047,2020-10-27,2020,10,14:00:00,-58.46668375,-34.65174801,AUTOPISTA,9,PEATON,CARGAS,1,PEATON,MASCULINO,15
2020-0048,2020-10-29,2020,10,20:20:00,-58.4495878,-34.59322448,AVENIDA,15,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,41
2020-0049,2020-10-30,2020,10,20:00:00,-58.37533517,-34.59276462,AVENIDA,1,PEATON,AUTO,1,PEATON,MASCULINO,36
2020-0050,2020-11-01,2020,11,22:00:00,-58.42525456,-34.57866344,AVENIDA,14,PEATON,MOTO,1,PEATON,FEMENINO,28
2020-0051,2020-11-05,2020,11,00:40:00,-58.48493828,-34.62981124,AVENIDA,10,MOTO,AUTO,1,CONDUCTOR,MASCULINO,49
2020-0052,2020-11-07,2020,11,06:50:00,-58.40480504,-34.60183884,AVENIDA,3,BICICLETA,CARGAS,1,CICLISTA,MASCULINO,44
2020-0053,2020-11-09,2020,11,03:30:00,-58.41125934,-34.6541774,AVENIDA,4,AUTO,AUTO,1,PASAJERO_ACOMPAÑANTE,MASCULINO,27
2020-0054,2020-11-19,2020,11,09:00:00,-58.39956546,-34.6297708,CALLE,4,BICICLETA,AUTO,1,CICLISTA,MASCULINO,59
2020-0055,2020-11-19,2020,11,12:30:00,-58.49005682,-34.5786897,AVENIDA,12,PEATON,CARGAS,1,PEATON,MASCULINO,91
2020-0056,2020-11-21,2020,11,13:00:00,-58.47064556,-34.69843756,GRAL PAZ,8,MOTO,CARGAS,1,CONDUCTOR,FEMENINO,34
2020-0057,2020-11-23,2020,11,07:45:00,-58.4750156,-34.61945902,AVENIDA,11,PEATON,AUTO,1,PEATON,MASCULINO,84
2020-0058,2020-11-24,2020,11,16:00:00,-58.48727942,-34.63652467,AVENIDA,10,PEATON,AUTO,1,PEATON,MASCULINO,57
2020-0059,2020-12-01,2020,12,06:35:00,-58.3795169,-34.62794241,CALLE,1,PEATON,PASAJEROS,1,PEATON,FEMENINO,49
2020-0060,2020-12-03,2020,12,20:30:00,-58.47750832,-34.65672199,AVENIDA,9,PEATON,MOTO,1,PEATON,FEMENINO,69
2020-0061,2020-12-03,2020,12,14:40:00,-58.44927253,-34.54048625,AUTOPISTA,13,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,45
2020-0062,2020-12-04,2020,12,17:19:00,-58.39246272,-34.61253541,CALLE,3,BICICLETA,PASAJEROS,1,CICLISTA,MASCULINO,47
2020-0063,2020-12-05,2020,12,07:10:00,-58.52783814,-34.61047001,CALLE,11,PEATON_MOTO,MOTO,2,PEATON,MASCULINO,38
2020-0063,2020-12-05,2020,12,07:10:00,-58.52783814,-34.61047001,CALLE,11,PEATON_MOTO,MOTO,2,PASAJERO_ACOMPAÑANTE,MASCULINO,21
2020-0065,2020-12-05,2020,12,16:00:00,-58.49332664,-34.54836855,GRAL PAZ,12,MOTO,AUTO,1,CONDUCTOR,MASCULINO,24
2020-0066,2020-12-07,2020,12,04:30:00,-58.50178784,-34.63593897,AUTOPISTA,10,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,27
2020-0067,2020-12-11,2020,12,22:00:00,-58.41657793,-34.65476216,AVENIDA,4,PEATON,PASAJEROS,1,PEATON,MASCULINO,51
2020-0068,2020-12-12,2020,12,20:30:00,-58.39731474,-34.58307887,AVENIDA,2,MOTO,AUTO,1,CONDUCTOR,MASCULINO,71
2020-0069,2020-12-15,2020,12,05:20:00,-58.38746381,-34.61790839,AVENIDA,1,MOTO,PASAJEROS,1,PASAJERO_ACOMPAÑANTE,MASCULINO,25
2020-0070,2020-12-17,2020,12,15:35:00,-58.39189441,-34.59176378,AVENIDA,2,PEATON,PASAJEROS,1,PEATON,FEMENINO,81
2020-0071,2020-12-17,2020,12,23:00:00,-58.46749188,-34.63551751,AVENIDA,7,PEATON,AUTO,1,PEATON,MASCULINO,4
2020-0072,2020-12-19,2020,12,03:30:00,-58.40280471,-34.62113271,AVENIDA,3,BICICLETA,AUTO,1,CICLISTA,MASCULINO,42
2020-0073,2020-12-20,2020,12,07:40:00,-58.44451316,-34.68475866,AVENIDA,8,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,56
2020-0074,2020-12-20,2020,12,21:00:00,-58.47110424,-34.62742408,AVENIDA,7,AUTO,AUTO,1,CONDUCTOR,MASCULINO,39
2020-0075,2020-12-23,2020,12,14:00:00,-58.38220928,-34.60373898,AVENIDA,1,PEATON,PASAJEROS,1,PEATON,MASCULINO,23
2020-0076,2020-12-24,2020,12,12:30:00,-58.49794468,-34.61565025,AVENIDA,10,AUTO,PASAJEROS,1,CONDUCTOR,FEMENINO,78
2020-0077,2020-12-25,2020,12,06:40:00,-58.47220945,-34.60111373,AVENIDA,15,MOTO,AUTO,2,CONDUCTOR,FEMENINO,30
2020-0077,2020-12-25,2020,12,06:40:00,-58.47220945,-34.60111373,AVENIDA,15,MOTO,AUTO,2,PASAJERO_ACOMPAÑANTE,FEMENINO,24
2020-0078,2020-12-25,2020,12,05:50:00,-58.43706741,-34.63217813,CALLE,7,BICICLETA,PASAJEROS,1,CICLISTA,MASCULINO,26
2020-0079,2020-12-27,2020,12,04:15:00,-58.49332664,-34.54836855,GRAL PAZ,12,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,28
2021-0001,2021-01-06,2021,1,18:00:00,-58.37960727,-34.62622851,AUTOPISTA,1,MOTO,AUTO,1,CONDUCTOR,MASCULINO,36
2021-0002,2021-01-07,2021,1,10:20:00,-58.51061062,-34.64972472,AVENIDA,9,MOTO,CARGAS,1,CONDUCTOR,FEMENINO,47
2021-0003,2021-01-10,2021,1,07:40:00,-58.43052224,-34.62941648,AUTOPISTA,7,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,27
2021-0004,2021-01-11,2021,1,09:12:18,-58.41455544,-34.63866836,AVENIDA,5,PEATON,CARGAS,1,PEATON,FEMENINO,61
2021-0005,2021-01-11,2021,1,21:30:00,-58.46774439,-34.64730145,AVENIDA,9,PEATON,AUTO,1,PEATON,MASCULINO,73
2021-0006,2021-01-12,2021,1,21:00:00,-58.40786274,-34.56726817,AUTOPISTA,14,MOTO,CARGAS,1,PASAJERO_ACOMPAÑANTE,FEMENINO,23
2021-0007,2021-01-18,2021,1,10:00:00,-58.48744301,-34.58622275,AVENIDA,15,MOTO,MOTO,1,CONDUCTOR,MASCULINO,84
2021-0008,2021-01-22,2021,1,23:30:00,-58.41657793,-34.65476216,AVENIDA,4,PEATON,PASAJEROS,1,PEATON,MASCULINO,28
2021-0009,2021-01-23,2021,1,05:30:00,-58.45351111,-34.61134937,AVENIDA,6,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,31
2021-0010,2021-01-23,2021,1,08:00:00,-58.5007381,-34.5497951,GRAL PAZ,12,MOTO,AUTO,1,CONDUCTOR,MASCULINO,28
2021-0011,2021-01-27,2021,1,01:04:26,-58.39144148,-34.59564871,AVENIDA,2,PEATON,AUTO,1,PEATON,MASCULINO,21
2021-0012,2021-01-29,2021,1,20:07:22,-58.48191128,-34.68385968,AUTOPISTA,8,PEATON,AUTO,1,PEATON,MASCULINO,SD
2021-0013,2021-01-31,2021,1,06:10:00,-58.48727942,-34.63652467,AVENIDA,10,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,41
2021-0014,2021-02-02,2021,2,00:50:00,-58.48328708,-34.59779521,AVENIDA,15,PEATON,AUTO,1,PEATON,MASCULINO,28
2021-0015,2021-02-06,2021,2,03:05:00,-58.49018543,-34.5972499,AVENIDA,15,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,26
2021-0016,2021-02-14,2021,2,05:50:00,-58.47230127,-34.68482689,AVENIDA,8,AUTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,22
2021-0017,2021-02-17,2021,2,04:10:00,-58.38262614,-34.63168269,AVENIDA,1,MOTO,PASAJEROS,1,CONDUCTOR,MASCULINO,33
2021-0018,2021-02-20,2021,2,19:00:00,-58.41047268,-34.60793518,CALLE,3,PEATON,AUTO,1,PEATON,MASCULINO,36
2021-0019,2021-02-21,2021,2,01:20:00,-58.49659234,-34.56353635,AVENIDA,12,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,30
2021-0020,2021-02-21,2021,2,15:00:00,-58.42462955,-34.60727189,CALLE,5,PEATON,CARGAS,1,PEATON,FEMENINO,SD
2021-0021,2021-02-26,2021,2,05:30:00,-58.41168345,-34.61185625,CALLE,3,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,39
2021-0022,2021-02-28,2021,2,12:00:00,-58.45157681,-34.55217303,AVENIDA,13,PASAJEROS,SD,1,PASAJERO_ACOMPAÑANTE,MASCULINO,68
2021-0023,2021-03-01,2021,3,09:20:00,0.0,0.0,AUTOPISTA,4,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,24
2021-0024,2021-03-03,2021,3,16:30:00,-58.49573651,-34.67006054,AVENIDA,9,BICICLETA,CARGAS,1,CICLISTA,MASCULINO,5
2021-0025,2021-03-11,2021,3,03:45:00,-58.48695354,-34.68795245,GRAL PAZ,8,MOTO,OTRO,1,CONDUCTOR,MASCULINO,37
2021-0026,2021-03-15,2021,3,02:35:00,-58.37562539,-34.64449357,AUTOPISTA,4,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,36
2021-0027,2021-03-16,2021,3,15:30:00,-58.49491054,-34.54795581,GRAL PAZ,12,MOTO,CARGAS,1,CONDUCTOR,FEMENINO,19
2021-0028,2021-03-29,2021,3,17:20:00,-58.44147621,-34.64357704,AVENIDA,7,PEATON,PASAJEROS,1,PEATON,MASCULINO,SD
2021-0029,2021-03-31,2021,3,18:05:00,-58.46899119,-34.63215432,AVENIDA,7,AUTO,AUTO,1,CONDUCTOR,MASCULINO,26
2021-0030,2021-04-03,2021,4,18:30:00,-58.38685612,-34.63455776,CALLE,4,PEATON,PASAJEROS,1,PEATON,MASCULINO,36
2021-0031,2021-04-07,2021,4,10:29:00,-58.38113667,-34.61765323,AVENIDA,1,PEATON,CARGAS,1,PEATON,FEMENINO,68
2021-0032,2021-04-10,2021,4,19:55:00,-58.44112678,-34.54538956,AUTOPISTA,13,PEATON,MOTO,1,PEATON,MASCULINO,60
2021-0033,2021-04-14,2021,4,17:50:00,-58.41595919,-34.62743346,AUTOPISTA,5,AUTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,33
2021-0034,2021-04-19,2021,4,14:40:00,-58.40184094,-34.64546845,AVENIDA,4,MOTO,CARGAS,1,PASAJERO_ACOMPAÑANTE,FEMENINO,26
2021-0035,2021-05-03,2021,5,09:20:00,-58.44642231,-34.65679806,AVENIDA,8,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,24
2021-0036,2021-05-09,2021,5,06:00:00,-58.52340614,-34.59798754,GRAL PAZ,11,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,36
2021-0037,2021-05-11,2021,5,07:10:00,-58.46649069,-34.56219075,AVENIDA,13,PEATON,PASAJEROS,1,PEATON,FEMENINO,58
2021-0038,2021-05-14,2021,5,11:40:00,-58.42653328,-34.57816791,AVENIDA,14,MOTO,CARGAS,1,CONDUCTOR,FEMENINO,44
2021-0039,2021-05-15,2021,5,12:09:00,-58.50407099,-34.65303372,AVENIDA,9,BICICLETA,AUTO,1,CICLISTA,MASCULINO,86
2021-0040,2021-05-20,2021,5,05:50:00,-58.46743471,-34.53476874,GRAL PAZ,13,MOTO,AUTO,1,CONDUCTOR,MASCULINO,27
2021-0041,2021-05-20,2021,5,08:30:00,-58.40986646,-34.5772806,AVENIDA,14,PEATON,PASAJEROS,1,PEATON,MASCULINO,75
2021-0042,2021-05-21,2021,5,05:00:00,-58.51739138,-34.63931792,AVENIDA,9,PEATON,PASAJEROS,1,PEATON,MASCULINO,39
2021-0043,2021-05-22,2021,5,18:26:00,-58.50719962,-34.65556223,AVENIDA,9,PEATON,AUTO,1,PEATON,MASCULINO,50
2021-0044,2021-05-25,2021,5,02:00:00,-58.46712311,-34.64600222,AVENIDA,9,MOTO,OBJETO FIJO,1,PASAJERO_ACOMPAÑANTE,MASCULINO,21
2021-0045,2021-05-26,2021,5,17:24:00,-58.37709334,-34.64035082,AUTOPISTA,4,MOTO,MULTIPLE,1,CONDUCTOR,MASCULINO,22
2021-0046,2021-05-31,2021,5,02:00:00,-58.46033141,-34.58569883,AVENIDA,15,AUTO,OBJETO FIJO,1,PASAJERO_ACOMPAÑANTE,MASCULINO,20
2021-0047,2021-06-02,2021,6,16:00:00,-58.42190745,-34.65633192,AVENIDA,4,MOTO,AUTO,1,CONDUCTOR,MASCULINO,59
2021-0048,2021-06-03,2021,6,09:58:00,-58.49026573,-34.5698141,AVENIDA,12,BICICLETA,AUTO,1,CICLISTA,MASCULINO,44
2021-0049,2021-06-03,2021,6,20:30:00,-58.45410344,-34.66902702,AVENIDA,8,AUTO,AUTO,1,CONDUCTOR,MASCULINO,74
2021-0050,2021-06-10,2021,6,13:30:00,-58.44751621,-34.55719892,AVENIDA,13,MOTO,PASAJEROS,1,CONDUCTOR,MASCULINO,56
2021-0051,2021-06-15,2021,6,19:20:00,-58.42040352,-34.66005171,AVENIDA,4,PEATON,CARGAS,1,PEATON,MASCULINO,73
2021-0052,2021-06-20,2021,6,05:40:00,-58.49530249,-34.68010798,GRAL PAZ,8,MOTO,OBJETO FIJO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,19
2021-0053,2021-06-20,2021,6,12:00:00,-58.44399875,-34.5947736,AVENIDA,15,PEATON,BICICLETA,1,PEATON,MASCULINO,58
2021-0054,2021-06-22,2021,6,14:44:00,-58.42759813,-34.65463857,CALLE,4,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,41
2021-0055,2021-06-29,2021,6,12:20:00,-58.40547222,-34.60456293,AVENIDA,3,MOTO,CARGAS,1,PASAJERO_ACOMPAÑANTE,MASCULINO,47
2021-0056,2021-07-09,2021,7,23:25:00,-58.42473018,-34.6500828,AVENIDA,4,BICICLETA,AUTO,1,CICLISTA,MASCULINO,60
2021-0057,2021-07-10,2021,7,23:30:00,-58.39257023,-34.57563957,AUTOPISTA,2,AUTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,46
2021-0058,2021-07-21,2021,7,00:40:00,-58.48941042,-34.54596153,GRAL PAZ,12,PEATON,AUTO,1,PEATON,MASCULINO,24
2021-0059,2021-07-22,2021,7,01:20:00,-58.3964074,-34.62783085,AVENIDA,3,AUTO,OBJETO FIJO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,44
2021-0060,2021-07-22,2021,7,12:30:00,-58.41971993,-34.6111224,AVENIDA,5,PEATON,PASAJEROS,1,PEATON,FEMENINO,80
2021-0061,2021-07-24,2021,7,09:15:00,-58.40544588,-34.65012801,AVENIDA,4,PEATON,CARGAS,1,PEATON,FEMENINO,55
2021-0062,2021-07-27,2021,7,07:16:00,-58.42003882,-34.64645957,AVENIDA,4,AUTO,CARGAS,1,CONDUCTOR,MASCULINO,73
2021-0063,2021-08-02,2021,8,04:40:00,-58.46851293,-34.63348678,AVENIDA,7,AUTO,AUTO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,31
2021-0064,2021-08-02,2021,8,20:00:00,-58.52931141,-34.65422917,GRAL PAZ,9,PEATON,CARGAS,1,PEATON,MASCULINO,37
2021-0065,2021-08-06,2021,8,08:30:00,-58.42675754,-34.6269973,AVENIDA,6,PEATON,PASAJEROS,1,PEATON,FEMENINO,63
2021-0066,2021-08-06,2021,8,20:00:00,-58.52933723,-34.61098186,AVENIDA,11,PEATON,PASAJEROS,1,PEATON,MASCULINO,59
2021-0067,2021-08-08,2021,8,09:29:00,-58.37910943,-34.62764718,AUTOPISTA,1,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,27
2021-0068,2021-08-15,2021,8,06:10:00,-58.52161176,-34.61164474,AVENIDA,11,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,39
2021-0069,2021-08-20,2021,8,17:15:00,-58.41354692,-34.5869768,AVENIDA,14,PEATON,AUTO,1,PEATON,MASCULINO,17
2021-0070,2021-08-28,2021,8,08:30:00,-58.43960781,-34.65470804,AVENIDA,8,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,31
2021-0071,2021-08-31,2021,8,16:00:00,-58.4045461,-34.60003693,CALLE,3,PEATON,MOTO,1,PEATON,MASCULINO,88
2021-0072,2021-09-01,2021,9,19:10:00,-58.39303911,-34.59871111,AVENIDA,2,PEATON,AUTO,1,PEATON,FEMENINO,57
2021-0073,2021-09-18,2021,9,12:20:00,-58.39391034,-34.58405348,AVENIDA,2,BICICLETA,AUTO,1,CICLISTA,FEMENINO,76
2021-0074,2021-09-20,2021,9,15:00:00,-58.5007381,-34.5497951,GRAL PAZ,12,MOTO,MULTIPLE,1,CONDUCTOR,MASCULINO,55
2021-0075,2021-09-21,2021,9,14:30:00,-58.38281301,-34.62786038,CALLE,1,PEATON,CARGAS,1,PEATON,MASCULINO,65
2021-0076,2021-10-16,2021,10,06:15:00,-58.43980799,-34.65094083,AVENIDA,7,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,31
2021-0077,2021-10-18,2021,10,07:20:00,-58.44402387,-34.62933109,AVENIDA,6,MOTO,CARGAS,1,CONDUCTOR,FEMENINO,31
2021-0078,2021-10-23,2021,10,06:35:00,-58.42779702,-34.62207347,AVENIDA,6,MOTO,PASAJEROS,1,CONDUCTOR,MASCULINO,22
2021-0079,2021-10-25,2021,10,03:30:00,-58.40944147,-34.60097942,CALLE,3,PEATON,AUTO,1,PEATON,MASCULINO,SD
2021-0080,2021-10-28,2021,10,16:16:00,-58.38277479,-34.5943016,AVENIDA,1,MOTO,AUTO,1,CONDUCTOR,MASCULINO,32
2021-0081,2021-11-02,2021,11,13:35:00,-58.37627355,-34.63800916,AUTOPISTA,4,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,26
2021-0082,2021-11-06,2021,11,04:39:00,-58.39591856,-34.62453459,AUTOPISTA,3,MOTO,AUTO,1,CONDUCTOR,MASCULINO,38
2021-0083,2021-11-09,2021,11,00:35:00,-58.45829717,-34.56015762,AVENIDA,13,MOTO,AUTO,1,CONDUCTOR,MASCULINO,30
2021-0084,2021-11-11,2021,11,03:00:00,-58.49142611,-34.64584795,AVENIDA,9,AUTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,32
2021-0085,2021-11-20,2021,11,18:30:00,-58.51271409,-34.57786555,GRAL PAZ,12,MOTO,OBJETO FIJO,1,CONDUCTOR,MASCULINO,49
2021-0086,2021-11-25,2021,11,10:10:00,-58.44864864,-34.62352826,AVENIDA,6,PEATON,PASAJEROS,1,PEATON,MASCULINO,75
2021-0087,2021-11-27,2021,11,11:22:00,-58.37795815,-34.59167894,CALLE,1,PEATON,BICICLETA,1,PEATON,FEMENINO,73
2021-0088,2021-12-01,2021,12,15:40:00,-58.45531707,-34.55555257,CALLE,13,MOTO,AUTO,1,CONDUCTOR,MASCULINO,45
2021-0089,2021-12-02,2021,12,01:10:00,-58.47633683,-34.62140594,AVENIDA,11,MOTO,AUTO,1,CONDUCTOR,MASCULINO,41
2021-0090,2021-12-10,2021,12,11:45:00,-58.38188582,-34.60256036,AVENIDA,1,PEATON,PASAJEROS,1,PEATON,MASCULINO,73
2021-0091,2021-12-11,2021,12,23:00:00,-58.51989389,-34.62284918,CALLE,10,MOTO,AUTO,1,CONDUCTOR,MASCULINO,24
2021-0092,2021-12-12,2021,12,06:20:00,-58.4059686,-34.61011987,AVENIDA,3,PEATON,AUTO,1,PEATON,FEMENINO,50
2021-0093,2021-12-13,2021,12,17:10:00,-58.43353773,-34.64561636,AVENIDA,7,MOTO,AUTO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,18
2021-0094,2021-12-20,2021,12,01:10:00,-58.46739825,-34.65117757,AUTOPISTA,9,MOTO,AUTO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,43
2021-0095,2021-12-30,2021,12,00:43:00,-58.47293407,-34.61984745,AVENIDA,11,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,27
2021-0096,2021-12-15,2021,12,10:30:00,-58.47066794,-34.65021673,AVENIDA,9,AUTO,CARGAS,1,CONDUCTOR,MASCULINO,60
2021-0097,2021-11-18,2021,11,06:10:00,-58.37976155,-34.58679619,CALLE,1,BICICLETA,AUTO,1,CICLISTA,MASCULINO,53
